Time,SensorID,Type,Position,Value
0.41000000000000003,0,Acceleration,100.0,-0.0041609648322028766
0.42,0,Acceleration,100.0,-0.004433769391410303
0.43,0,Acceleration,100.0,-0.003012881468658969
0.44,0,Acceleration,100.0,-0.0004412969459163178
0.45,0,Acceleration,100.0,0.00229890230952325
0.46,0,Acceleration,100.0,0.004161036817043654
0.47000000000000003,0,Acceleration,100.0,0.004433699406505532
0.48,0,Acceleration,100.0,0.0030129060273812653
0.49,0,Acceleration,100.0,0.0004412866433856523
0.5,0,Acceleration,100.0,-0.002298882771620725
0.51,0,Acceleration,100.0,-0.004161006860337026
0.52,0,Acceleration,100.0,-0.004433749943120533
0.53,0,Acceleration,100.0,-0.003012990373094223
0.54,0,Acceleration,100.0,-0.00044129063367227464
0.55,0,Acceleration,100.0,0.002298898756929524
0.56,0,Acceleration,100.0,0.004160950953425584
0.5700000000000001,0,Acceleration,100.0,0.004433615923653069
0.58,0,Acceleration,100.0,0.00301291138353338
0.59,0,Acceleration,100.0,0.0004412936608876777
0.6,0,Acceleration,100.0,-0.0022988907798968954
0.61,0,Acceleration,100.0,-0.00416096632080475
0.62,0,Acceleration,100.0,-0.0044336633385971165
0.63,0,Acceleration,100.0,-0.0030128865975620578
0.64,0,Acceleration,100.0,-0.0004412955052865687
0.65,0,Acceleration,100.0,0.0022988292914083203
0.66,0,Acceleration,100.0,0.004160999254061855
0.67,0,Acceleration,100.0,0.004433701228614398
0.68,0,Acceleration,100.0,0.003012876531590109
0.6900000000000001,0,Acceleration,100.0,0.0004412842524316548
0.7000000000000001,0,Acceleration,100.0,-0.0022988493460519717
0.71,0,Acceleration,100.0,-0.004161032920220493
0.72,0,Acceleration,100.0,-0.004433690063495852
0.73,0,Acceleration,100.0,-0.00301291838425272
0.74,0,Acceleration,100.0,-0.00044129346592466337
0.75,0,Acceleration,100.0,0.002298908725258518
0.76,0,Acceleration,100.0,0.0041609160339406105
0.77,0,Acceleration,100.0,0.004433664585621473
0.78,0,Acceleration,100.0,0.003012945565575781
0.79,0,Acceleration,100.0,0.00044128935539189894
0.8,0,Acceleration,100.0,-0.002298880757543748
0.81,0,Acceleration,100.0,-0.0041609608249675205
0.8200000000000001,0,Acceleration,100.0,-0.00443371070105389
0.8300000000000001,0,Acceleration,100.0,-0.0030129274499588973
0.84,0,Acceleration,100.0,-0.0004412893526461157
0.85,0,Acceleration,100.0,0.0022989445808242726
0.86,0,Acceleration,100.0,0.004161008313282966
0.87,0,Acceleration,100.0,0.0044337176505613715
0.88,0,Acceleration,100.0,0.003012915302471206
0.89,0,Acceleration,100.0,0.0004412842762225002
0.9,0,Acceleration,100.0,-0.0022988738272449586
0.91,0,Acceleration,100.0,-0.004160972570780209
0.92,0,Acceleration,100.0,-0.004433704556416457
0.93,0,Acceleration,100.0,-0.0030129597735725397
0.9400000000000001,0,Acceleration,100.0,-0.00044129205186428416
0.9500000000000001,0,Acceleration,100.0,0.0022988955379703037
0.96,0,Acceleration,100.0,0.004160973779471863
0.97,0,Acceleration,100.0,0.0044336938004442645
0.98,0,Acceleration,100.0,0.0030129079276686047
0.99,0,Acceleration,100.0,0.00044128853100188913
0.0,1,Strain,100.0,6.943954810888576e-07
0.01,1,Strain,100.0,1.4398982283652034e-07
0.02,1,Strain,100.0,4.159890549686056e-06
0.03,1,Strain,100.0,-1.240846538714295e-05
0.04,1,Strain,100.0,4.386902366440102e-06
0.05,1,Strain,100.0,-1.0119653256545965e-05
0.06,1,Strain,100.0,-1.3254040888421132e-05
0.07,1,Strain,100.0,1.1081033754363909e-05
0.08,1,Strain,100.0,-6.608802726118921e-07
0.09,1,Strain,100.0,1.8284501231599066e-05
0.1,1,Strain,100.0,-4.7592874687086694e-06
0.11,1,Strain,100.0,-6.611493122336846e-06
0.12,1,Strain,100.0,-8.132972926022275e-06
0.13,1,Strain,100.0,-1.0451436137925116e-05
0.14,1,Strain,100.0,9.530504200963165e-06
0.15,1,Strain,100.0,8.505344321114068e-06
0.16,1,Strain,100.0,9.231819944142192e-06
0.17,1,Strain,100.0,4.878424904300507e-06
0.18,1,Strain,100.0,-9.355013838024282e-07
0.19,1,Strain,100.0,3.1960472371759666e-06
0.2,1,Strain,100.0,-1.2906551033993947e-05
0.21,1,Strain,100.0,-6.091604803106985e-06
0.22,1,Strain,100.0,-5.4995898507097815e-06
0.23,1,Strain,100.0,-6.0018828927855064e-06
0.24,1,Strain,100.0,4.7537338076251334e-06
0.25,1,Strain,100.0,4.647600748110672e-06
0.26,1,Strain,100.0,1.3394052417524342e-05
0.27,1,Strain,100.0,-1.6780888020912245e-06
0.28,1,Strain,100.0,1.2157165565948586e-05
0.29,1,Strain,100.0,3.5537137183183933e-06
0.3,1,Strain,100.0,-1.163466061928746e-05
0.31,1,Strain,100.0,1.1104191511132385e-06
0.32,1,Strain,100.0,-4.732617816870178e-06
0.33,1,Strain,100.0,-1.1941935541315835e-05
0.34,1,Strain,100.0,2.644438006387081e-06
0.35000000000000003,1,Strain,100.0,-5.822461942044415e-07
0.36,1,Strain,100.0,-7.388173602971171e-06
0.37,1,Strain,100.0,1.0184324328436465e-05
0.38,1,Strain,100.0,-4.4746999391425425e-06
0.39,1,Strain,100.0,-1.9590078832873396e-05
0.4,1,Strain,100.0,-5.685838920848525e-07
0.41000000000000003,1,Strain,100.0,5.032779611685524e-06
0.42,1,Strain,100.0,-1.5863267622606747e-06
0.43,1,Strain,100.0,-5.9134897623651366e-06
0.44,1,Strain,100.0,4.300367189616775e-06
0.45,1,Strain,100.0,-5.2405552047981845e-06
0.46,1,Strain,100.0,1.5660305220514518e-05
0.47000000000000003,1,Strain,100.0,8.233482712047865e-06
0.48,1,Strain,100.0,-1.7580441119473463e-05
0.49,1,Strain,100.0,-8.270586204881235e-07
0.5,1,Strain,100.0,-3.4472537341143966e-06
0.51,1,Strain,100.0,-8.870618274047117e-06
0.52,1,Strain,100.0,-1.0799419329939268e-05
0.53,1,Strain,100.0,-8.600054407983655e-06
0.54,1,Strain,100.0,8.304361482475079e-07
0.55,1,Strain,100.0,-6.251109714094617e-06
0.56,1,Strain,100.0,2.0757350578317837e-06
0.5700000000000001,1,Strain,100.0,-1.240617755535662e-05
0.58,1,Strain,100.0,-4.155291344238875e-06
0.59,1,Strain,100.0,9.71739484775597e-06
0.6,1,Strain,100.0,-1.6741606437138917e-06
0.61,1,Strain,100.0,9.183261148679975e-06
0.62,1,Strain,100.0,-1.632101069389709e-05
0.63,1,Strain,100.0,-3.495395287285413e-06
0.64,1,Strain,100.0,-1.364012629211806e-05
0.65,1,Strain,100.0,9.100043490139928e-06
0.66,1,Strain,100.0,-2.445635162612601e-06
0.67,1,Strain,100.0,2.7399960985941954e-07
0.68,1,Strain,100.0,-2.920348941851383e-06
0.6900000000000001,1,Strain,100.0,-2.53248663462348e-06
0.7000000000000001,1,Strain,100.0,-5.810174822279851e-08
0.71,1,Strain,100.0,-1.6766112592781627e-05
0.72,1,Strain,100.0,3.947954935372242e-06
0.73,1,Strain,100.0,-5.18952052404414e-06
0.74,1,Strain,100.0,2.1679084845417224e-06
0.75,1,Strain,100.0,1.3698968338238705e-06
0.76,1,Strain,100.0,2.076668028547899e-06
0.77,1,Strain,100.0,-7.008099540057638e-06
0.78,1,Strain,100.0,9.376544382330111e-06
0.79,1,Strain,100.0,6.216187585796586e-06
0.8,1,Strain,100.0,1.9015587852326541e-06
0.81,1,Strain,100.0,1.8124210144636882e-05
0.8200000000000001,1,Strain,100.0,-4.708571090755231e-07
0.8300000000000001,1,Strain,100.0,-1.3036048165085e-05
0.84,1,Strain,100.0,-9.251007853650213e-06
0.85,1,Strain,100.0,-6.476571554266937e-06
0.86,1,Strain,100.0,-2.648987224861611e-06
0.87,1,Strain,100.0,-1.0830986599866304e-05
0.88,1,Strain,100.0,-2.244882489905005e-06
0.89,1,Strain,100.0,1.6649522691879428e-06
0.9,1,Strain,100.0,-6.92129669839921e-06
0.91,1,Strain,100.0,1.8126602725075892e-05
0.92,1,Strain,100.0,8.847008241386027e-06
0.93,1,Strain,100.0,3.0977804869019448e-06
0.9400000000000001,1,Strain,100.0,6.915649649783063e-06
0.9500000000000001,1,Strain,100.0,1.6456016046498883e-05
0.96,1,Strain,100.0,9.371069141967405e-06
0.97,1,Strain,100.0,1.7280223850740315e-06
0.98,1,Strain,100.0,-1.223994491715358e-05
0.99,1,Strain,100.0,5.984912079784947e-06
0.0,2,Temperature,100.0,20.032497704795034
0.01,2,Temperature,100.0,20.032221378877164
0.02,2,Temperature,100.0,20.031880834531684
0.03,2,Temperature,100.0,20.031535113563503
0.04,2,Temperature,100.0,20.031150506115697
0.05,2,Temperature,100.0,20.030722790080453
0.06,2,Temperature,100.0,20.030271579946167
0.07,2,Temperature,100.0,20.029809377658193
0.08,2,Temperature,100.0,20.02929112565954
0.09,2,Temperature,100.0,20.02873417758479
0.1,2,Temperature,100.0,20.028182042544508
0.11,2,Temperature,100.0,20.027582765272918
0.12,2,Temperature,100.0,20.026971245997462
0.13,2,Temperature,100.0,20.02633268186465
0.14,2,Temperature,100.0,20.025648656324552
0.15,2,Temperature,100.0,20.024940703748356
0.16,2,Temperature,100.0,20.024243517916506
0.17,2,Temperature,100.0,20.023469001005658
0.18,2,Temperature,100.0,20.022712346921875
0.19,2,Temperature,100.0,20.021919133900205
0.2,2,Temperature,100.0,20.02108907678382
0.21,2,Temperature,100.0,20.020268790498406
0.22,2,Temperature,100.0,20.019415398050267
0.23,2,Temperature,100.0,20.0185605037757
0.24,2,Temperature,100.0,20.01765029343985
0.25,2,Temperature,100.0,20.016736204446612
0.26,2,Temperature,100.0,20.015810428552626
0.27,2,Temperature,100.0,20.014844777025857
0.28,2,Temperature,100.0,20.01390208979954
0.29,2,Temperature,100.0,20.01294623459439
0.3,2,Temperature,100.0,20.01195043549572
0.31,2,Temperature,100.0,20.010956381769628
0.32,2,Temperature,100.0,20.00994622328162
0.33,2,Temperature,100.0,20.008935020785717
0.34,2,Temperature,100.0,20.007916191853507
0.35000000000000003,2,Temperature,100.0,20.006885290993672
0.36,2,Temperature,100.0,20.005828805898975
0.37,2,Temperature,100.0,20.00478784786422
0.38,2,Temperature,100.0,20.003739964934653
0.39,2,Temperature,100.0,20.002698893367704
0.4,2,Temperature,100.0,20.001621916717543
0.41000000000000003,2,Temperature,100.0,20.000570365863958
0.42,2,Temperature,100.0,19.999526577576162
0.43,2,Temperature,100.0,19.99845586856438
0.44,2,Temperature,100.0,19.997409559450407
0.45,2,Temperature,100.0,19.996354576083796
0.46,2,Temperature,100.0,19.99529546776203
0.47000000000000003,2,Temperature,100.0,19.994252071606894
0.48,2,Temperature,100.0,19.9932424568947
0.49,2,Temperature,100.0,19.992188177215585
0.5,2,Temperature,100.0,19.991153023981212
0.51,2,Temperature,100.0,19.990142938858046
0.52,2,Temperature,100.0,19.989140331634992
0.53,2,Temperature,100.0,19.98813164649209
0.54,2,Temperature,100.0,19.987151970051244
0.55,2,Temperature,100.0,19.986167217459677
0.56,2,Temperature,100.0,19.985219747574064
0.5700000000000001,2,Temperature,100.0,19.98428053164182
0.58,2,Temperature,100.0,19.98335234936443
0.59,2,Temperature,100.0,19.982427387953944
0.6,2,Temperature,100.0,19.98155604129107
0.61,2,Temperature,100.0,19.980675707963695
0.62,2,Temperature,100.0,19.979793955442595
0.63,2,Temperature,100.0,19.978978734702583
0.64,2,Temperature,100.0,19.978163630119408
0.65,2,Temperature,100.0,19.977369158035895
0.66,2,Temperature,100.0,19.976593665570174
0.67,2,Temperature,100.0,19.975827727502583
0.68,2,Temperature,100.0,19.975123653986493
0.6900000000000001,2,Temperature,100.0,19.974423595315915
0.7000000000000001,2,Temperature,100.0,19.973730678759903
0.71,2,Temperature,100.0,19.97308579857411
0.72,2,Temperature,100.0,19.972470190199353
0.73,2,Temperature,100.0,19.9718790673931
0.74,2,Temperature,100.0,19.971311478816602
0.75,2,Temperature,100.0,19.97076457681717
0.76,2,Temperature,100.0,19.97023246090941
0.77,2,Temperature,100.0,19.969773908664013
0.78,2,Temperature,100.0,19.969310154491897
0.79,2,Temperature,100.0,19.968866545109083
0.8,2,Temperature,100.0,19.968496713096382
0.81,2,Temperature,100.0,19.96813661682113
0.8200000000000001,2,Temperature,100.0,19.967815062841655
0.8300000000000001,2,Temperature,100.0,19.967534517284975
0.84,2,Temperature,100.0,19.967254972200454
0.85,2,Temperature,100.0,19.96702477851477
0.86,2,Temperature,100.0,19.966824673080502
0.87,2,Temperature,100.0,19.96663985706372
0.88,2,Temperature,100.0,19.96653460469157
0.89,2,Temperature,100.0,19.966406600336022
0.9,2,Temperature,100.0,19.966343962583565
0.91,2,Temperature,100.0,19.96631362014118
0.92,2,Temperature,100.0,19.966316141877552
0.93,2,Temperature,100.0,19.9663448618861
0.9400000000000001,2,Temperature,100.0,19.96641153904464
0.9500000000000001,2,Temperature,100.0,19.966509151796366
0.96,2,Temperature,100.0,19.966649019967893
0.97,2,Temperature,100.0,19.966810110404438
0.98,2,Temperature,100.0,19.967007714363575
0.99,2,Temperature,100.0,19.967231743768277
0.0,3,Pressure,100.0,0.03957297110537533
0.01,3,Pressure,100.0,0.017004847277834596
0.02,3,Pressure,100.0,-0.0002703892725010402
0.03,3,Pressure,100.0,-0.03703349637658607
0.04,3,Pressure,100.0,-0.04871171660062665
0.05,3,Pressure,100.0,-0.03487875375391039
0.06,3,Pressure,100.0,-0.004243248786113993
0.07,3,Pressure,100.0,-0.021622842642932318
0.08,3,Pressure,100.0,0.042945636558529045
0.09,3,Pressure,100.0,0.035250972637253276
0.1,3,Pressure,100.0,0.03255184202872089
0.11,3,Pressure,100.0,0.02340579429060609
0.12,3,Pressure,100.0,-0.01184252020109875
0.13,3,Pressure,100.0,-0.023440039965088363
0.14,3,Pressure,100.0,-0.037964680844813775
0.15,3,Pressure,100.0,-0.02015646779891317
0.16,3,Pressure,100.0,-0.015271748290335929
0.17,3,Pressure,100.0,0.009598402556557147
0.18,3,Pressure,100.0,0.03716910841043556
0.19,3,Pressure,100.0,0.04541343023337631
0.2,3,Pressure,100.0,0.02742750496330941
0.21,3,Pressure,100.0,0.03189482353720871
0.22,3,Pressure,100.0,0.002521725610171185
0.23,3,Pressure,100.0,-0.0290547737540452
0.24,3,Pressure,100.0,-0.03946602082579853
0.25,3,Pressure,100.0,-0.020167101317509404
0.26,3,Pressure,100.0,-0.0041238626096695395
0.27,3,Pressure,100.0,0.0067267873073379066
0.28,3,Pressure,100.0,0.020470125169847708
0.29,3,Pressure,100.0,0.054113073116154875
0.3,3,Pressure,100.0,0.018119491121476858
0.31,3,Pressure,100.0,0.026114177602518444
0.32,3,Pressure,100.0,-0.009922544221931399
0.33,3,Pressure,100.0,-0.012138184665183311
0.34,3,Pressure,100.0,-0.052252633201591805
0.35000000000000003,3,Pressure,100.0,-0.05420357648826958
0.36,3,Pressure,100.0,-0.012533744304335244
0.37,3,Pressure,100.0,0.0015641891791035624
0.38,3,Pressure,100.0,0.03902653782332861
0.39,3,Pressure,100.0,0.03213023242625705
0.4,3,Pressure,100.0,0.05206837545633303
0.41000000000000003,3,Pressure,100.0,0.01682721639518345
0.42,3,Pressure,100.0,-0.013947098311863117
0.43,3,Pressure,100.0,-0.04059370241169951
0.44,3,Pressure,100.0,-0.04267084320001403
0.45,3,Pressure,100.0,-0.03473986682838701
0.46,3,Pressure,100.0,-0.025049884999575035
0.47000000000000003,3,Pressure,100.0,0.00621690466143403
0.48,3,Pressure,100.0,0.03665226245049638
0.49,3,Pressure,100.0,0.0314366259433726
0.5,3,Pressure,100.0,0.030998010071730357
0.51,3,Pressure,100.0,0.007948287099680582
0.52,3,Pressure,100.0,0.004805337006733934
0.53,3,Pressure,100.0,-0.03642614186444193
0.54,3,Pressure,100.0,-0.032251431601423346
0.55,3,Pressure,100.0,-0.013839650171459796
0.56,3,Pressure,100.0,-0.02201779727623413
0.5700000000000001,3,Pressure,100.0,0.008615740082054919
0.58,3,Pressure,100.0,0.05019941428101676
0.59,3,Pressure,100.0,0.04295151425055293
0.6,3,Pressure,100.0,0.03083274953141344
0.61,3,Pressure,100.0,0.020622089826122174
0.62,3,Pressure,100.0,-0.007947760597548023
0.63,3,Pressure,100.0,-0.04190247900996612
0.64,3,Pressure,100.0,-0.038501767862557885
0.65,3,Pressure,100.0,-0.03089478784581574
0.66,3,Pressure,100.0,-0.026551783498076603
0.67,3,Pressure,100.0,0.015501873298057214
0.68,3,Pressure,100.0,0.02536082734919331
0.6900000000000001,3,Pressure,100.0,0.04119761139153951
0.7000000000000001,3,Pressure,100.0,0.03701799269092792
0.71,3,Pressure,100.0,0.01756773154731459
0.72,3,Pressure,100.0,0.004641359509954875
0.73,3,Pressure,100.0,-0.041591526574200295
0.74,3,Pressure,100.0,-0.0451055925642746
0.75,3,Pressure,100.0,-0.03662966938012379
0.76,3,Pressure,100.0,-0.032664402357976255
0.77,3,Pressure,100.0,0.019685500120433897
0.78,3,Pressure,100.0,0.0359817376224626
0.79,3,Pressure,100.0,0.01577523779545959
0.8,3,Pressure,100.0,0.03323674739590103
0.81,3,Pressure,100.0,0.012961219289505662
0.8200000000000001,3,Pressure,100.0,-0.012043624032497851
0.8300000000000001,3,Pressure,100.0,-0.02277015628545767
0.84,3,Pressure,100.0,-0.055996863669304994
0.85,3,Pressure,100.0,-0.04450396000145527
0.86,3,Pressure,100.0,-0.010731589773206644
0.87,3,Pressure,100.0,0.006628622678243348
0.88,3,Pressure,100.0,0.03230766485964046
0.89,3,Pressure,100.0,0.042158777154897686
0.9,3,Pressure,100.0,0.03535819459460887
0.91,3,Pressure,100.0,0.019141440359536008
0.92,3,Pressure,100.0,0.009301149513610132
0.93,3,Pressure,100.0,-0.029529626562641572
0.9400000000000001,3,Pressure,100.0,-0.04740831843080268
0.9500000000000001,3,Pressure,100.0,-0.02307493226868567
0.96,3,Pressure,100.0,-0.017148202924428726
0.97,3,Pressure,100.0,0.004632438977176837
0.98,3,Pressure,100.0,0.012583015180842986
0.99,3,Pressure,100.0,0.045045008804788955
0.0,4,Acceleration,137.5,-7.120767484960549e-05
0.01,4,Acceleration,137.5,-0.00010437106625264796
0.02,4,Acceleration,137.5,-9.766802427448688e-05
0.03,4,Acceleration,137.5,-5.36597670502634e-05
0.04,4,Acceleration,137.5,1.0846037472937977e-05
0.05,4,Acceleration,137.5,7.120812227791167e-05
0.06,4,Acceleration,137.5,0.00010437056484495199
0.07,4,Acceleration,137.5,9.766824652564971e-05
0.08,4,Acceleration,137.5,5.36593591985322e-05
0.09,4,Acceleration,137.5,-1.0845953858026841e-05
0.1,4,Acceleration,137.5,-7.120788455153498e-05
0.11,4,Acceleration,137.5,-0.00010436831350640224
0.12,4,Acceleration,137.5,-9.766618656519347e-05
0.13,4,Acceleration,137.5,-5.365850530904728e-05
0.14,4,Acceleration,137.5,1.0846123123771355e-05
0.15,4,Acceleration,137.5,7.120857594660405e-05
0.16,4,Acceleration,137.5,0.00010437161738377222
0.17,4,Acceleration,137.5,9.766683837796243e-05
0.18,4,Acceleration,137.5,5.3658157514884125e-05
0.19,4,Acceleration,137.5,-1.0845968915244744e-05
0.2,4,Acceleration,137.5,-7.120726894414684e-05
0.21,4,Acceleration,137.5,-0.00010437216472215675
0.22,4,Acceleration,137.5,-9.766812156730772e-05
0.23,4,Acceleration,137.5,-5.365854324934501e-05
0.24,4,Acceleration,137.5,1.0846072010963504e-05
0.25,4,Acceleration,137.5,7.120878626248746e-05
0.26,4,Acceleration,137.5,0.00010437154626265835
0.27,4,Acceleration,137.5,9.766719716541478e-05
0.28,4,Acceleration,137.5,5.365975768036337e-05
0.29,4,Acceleration,137.5,-1.0846104254869768e-05
0.3,4,Acceleration,137.5,-7.12077497056184e-05
0.31,4,Acceleration,137.5,-0.0001043708272064767
0.32,4,Acceleration,137.5,-9.766655947063552e-05
0.33,4,Acceleration,137.5,-5.3659151547534656e-05
0.34,4,Acceleration,137.5,1.0846315001588543e-05
0.35000000000000003,4,Acceleration,137.5,7.120647140153018e-05
0.36,4,Acceleration,137.5,0.00010437264135566203
0.37,4,Acceleration,137.5,9.76677415695908e-05
0.38,4,Acceleration,137.5,5.365831083675693e-05
0.39,4,Acceleration,137.5,-1.0846034423944863e-05
0.4,4,Acceleration,137.5,-7.120880945372868e-05
0.41000000000000003,4,Acceleration,137.5,-0.00010437246533292796
0.42,4,Acceleration,137.5,-9.766848182995499e-05
0.43,4,Acceleration,137.5,-5.365877513897276e-05
0.44,4,Acceleration,137.5,1.084599472140189e-05
0.45,4,Acceleration,137.5,7.120754607385243e-05
0.46,4,Acceleration,137.5,0.00010436989524355926
0.47000000000000003,4,Acceleration,137.5,9.766794435947057e-05
0.48,4,Acceleration,137.5,5.3658870785111424e-05
0.49,4,Acceleration,137.5,-1.084610070460249e-05
0.5,4,Acceleration,137.5,-7.120762376043173e-05
0.51,4,Acceleration,137.5,-0.00010437071930189844
0.52,4,Acceleration,137.5,-9.766563337200111e-05
0.53,4,Acceleration,137.5,-5.365933982351096e-05
0.54,4,Acceleration,137.5,1.084612998965652e-05
0.55,4,Acceleration,137.5,7.120852100115808e-05
0.56,4,Acceleration,137.5,0.00010437160826384728
0.5700000000000001,4,Acceleration,137.5,9.766810581971231e-05
0.58,4,Acceleration,137.5,5.3658600389093835e-05
0.59,4,Acceleration,137.5,-1.0846040370595182e-05
0.6,4,Acceleration,137.5,-7.120845995879578e-05
0.61,4,Acceleration,137.5,-0.0001043716275348029
0.62,4,Acceleration,137.5,-9.766789253540654e-05
0.63,4,Acceleration,137.5,-5.365857233303634e-05
0.64,4,Acceleration,137.5,1.0845969788748115e-05
0.65,4,Acceleration,137.5,7.120691052123138e-05
0.66,4,Acceleration,137.5,0.00010437083892396336
0.67,4,Acceleration,137.5,9.766805532378584e-05
0.68,4,Acceleration,137.5,5.365919551602866e-05
0.6900000000000001,4,Acceleration,137.5,-1.0845921381975686e-05
0.7000000000000001,4,Acceleration,137.5,-7.120654607572172e-05
0.71,4,Acceleration,137.5,-0.0001043707610446242
0.72,4,Acceleration,137.5,-9.76675051841248e-05
0.73,4,Acceleration,137.5,-5.3658038169558924e-05
0.74,4,Acceleration,137.5,1.0846196592313423e-05
0.75,4,Acceleration,137.5,7.120821590543699e-05
0.76,4,Acceleration,137.5,0.00010437050170324188
0.77,4,Acceleration,137.5,9.76669001943688e-05
0.78,4,Acceleration,137.5,5.365928237844638e-05
0.79,4,Acceleration,137.5,-1.0845999246725107e-05
0.8,4,Acceleration,137.5,-7.120764377536076e-05
0.81,4,Acceleration,137.5,-0.00010437081571650864
0.8200000000000001,4,Acceleration,137.5,-9.76687270367751e-05
0.8300000000000001,4,Acceleration,137.5,-5.3658841746600624e-05
0.84,4,Acceleration,137.5,1.0845927376672373e-05
0.85,4,Acceleration,137.5,7.120930738725885e-05
0.86,4,Acceleration,137.5,0.00010437029536789643
0.87,4,Acceleration,137.5,9.766920939056099e-05
0.88,4,Acceleration,137.5,5.36584308027126e-05
0.89,4,Acceleration,137.5,-1.0845933755834637e-05
0.9,4,Acceleration,137.5,-7.120683725247671e-05
0.91,4,Acceleration,137.5,-0.0001043728700768288
0.92,4,Acceleration,137.5,-9.766901017994143e-05
0.93,4,Acceleration,137.5,-5.365841499569116e-05
0.9400000000000001,4,Acceleration,137.5,1.084612459838672e-05
0.9500000000000001,4,Acceleration,137.5,7.12076646966102e-05
0.96,4,Acceleration,137.5,0.00010437163209664199
0.97,4,Acceleration,137.5,9.766724643540444e-05
0.98,4,Acceleration,137.5,5.365901927624322e-05
0.99,4,Acceleration,137.5,-1.0846029202729503e-05
0.0,5,Strain,137.5,1.0848232045123527e-05
0.01,5,Strain,137.5,1.3705381499703754e-05
0.02,5,Strain,137.5,-1.0691355138477377e-06
0.03,5,Strain,137.5,-1.7144920964554575e-05
0.04,5,Strain,137.5,7.212482309043161e-06
0.05,5,Strain,137.5,-3.2443451284099023e-06
0.06,5,Strain,137.5,-1.2079143146100593e-05
0.07,5,Strain,137.5,-1.1416966317763712e-05
0.08,5,Strain,137.5,3.092416815708538e-06
0.09,5,Strain,137.5,-5.385293122329273e-07
0.1,5,Strain,137.5,1.0514875609167085e-05
0.11,5,Strain,137.5,-1.0554647369880539e-05
0.12,5,Strain,137.5,9.403852231452827e-06
0.13,5,Strain,137.5,-5.77793912839623e-06
0.14,5,Strain,137.5,5.500787026489285e-06
0.15,5,Strain,137.5,-7.1589423564553176e-06
0.16,5,Strain,137.5,7.178344765286409e-06
0.17,5,Strain,137.5,-9.811038111733214e-06
0.18,5,Strain,137.5,-5.42881124399142e-06
0.19,5,Strain,137.5,-7.170105278424439e-06
0.2,5,Strain,137.5,-1.479649143251233e-05
0.21,5,Strain,137.5,2.770100533111771e-05
0.22,5,Strain,137.5,1.3739435503651871e-06
0.23,5,Strain,137.5,-1.0935463347982403e-05
0.24,5,Strain,137.5,8.214503554145357e-06
0.25,5,Strain,137.5,4.89629725438761e-06
0.26,5,Strain,137.5,1.0792587945150795e-06
0.27,5,Strain,137.5,1.3057852387427368e-06
0.28,5,Strain,137.5,-1.0498765486827215e-05
0.29,5,Strain,137.5,-9.32149747456038e-06
0.3,5,Strain,137.5,-1.782971435890003e-05
0.31,5,Strain,137.5,8.546183311656938e-06
0.32,5,Strain,137.5,-5.454870048121498e-06
0.33,5,Strain,137.5,8.900599542093942e-06
0.34,5,Strain,137.5,4.2537061581186584e-06
0.35000000000000003,5,Strain,137.5,7.316524319419551e-06
0.36,5,Strain,137.5,-6.892445667219687e-06
0.37,5,Strain,137.5,9.554183780960712e-06
0.38,5,Strain,137.5,-1.055884929971388e-05
