Time,SensorID,Type,Position,Value
31.75,48,Acceleration,550.0,2.852358385683417e-23
31.76,48,Acceleration,550.0,-5.1448952235496826e-23
31.77,48,Acceleration,550.0,-1.1177002463665293e-22
31.78,48,Acceleration,550.0,-1.293998681934328e-22
31.79,48,Acceleration,550.0,-9.760213625271776e-23
31.8,48,Acceleration,550.0,-2.8524237939274086e-23
31.81,48,Acceleration,550.0,5.144857197371962e-23
31.82,48,Acceleration,550.0,1.1176920234566678e-22
31.83,48,Acceleration,550.0,1.2939641355105813e-22
31.84,48,Acceleration,550.0,9.760026568708249e-23
31.85,48,Acceleration,550.0,2.852434181789848e-23
31.86,48,Acceleration,550.0,-5.144901579559087e-23
31.87,48,Acceleration,550.0,-1.1177051310542658e-22
31.88,48,Acceleration,550.0,-1.293976545479364e-22
31.89,48,Acceleration,550.0,-9.760033676709369e-23
31.9,48,Acceleration,550.0,-2.852354010963881e-23
31.91,48,Acceleration,550.0,5.144915617794454e-23
31.92,48,Acceleration,550.0,1.117684302577692e-22
31.93,48,Acceleration,550.0,1.29397303741741e-22
31.94,48,Acceleration,550.0,9.76029888110495e-23
31.95,48,Acceleration,550.0,2.8523616080907186e-23
31.96,48,Acceleration,550.0,-5.144912661335229e-23
31.97,48,Acceleration,550.0,-1.1176628602309511e-22
31.98,48,Acceleration,550.0,-1.2939888540355255e-22
31.99,48,Acceleration,550.0,-9.760075568869444e-23
62.0,48,Acceleration,550.0,-2.85235269480521e-23
62.01,48,Acceleration,550.0,5.144921922274636e-23
62.02,48,Acceleration,550.0,1.1176786686368123e-22
62.03,48,Acceleration,550.0,1.29397206978874e-22
62.04,48,Acceleration,550.0,9.760154947190906e-23
62.05,48,Acceleration,550.0,2.8523392782207863e-23
62.06,48,Acceleration,550.0,-5.144826640388427e-23
62.07,48,Acceleration,550.0,-1.1176692283928428e-22
62.08,48,Acceleration,550.0,-1.2939824243074606e-22
62.09,48,Acceleration,550.0,-9.760316689941072e-23
62.1,48,Acceleration,550.0,-2.852352782012088e-23
62.11,48,Acceleration,550.0,5.1447902481714094e-23
62.12,48,Acceleration,550.0,1.117719454133123e-22
62.13,48,Acceleration,550.0,1.2939872100500215e-22
62.14,48,Acceleration,550.0,9.759972577109547e-23
62.15,48,Acceleration,550.0,2.8523724779763765e-23
62.16,48,Acceleration,550.0,-5.1448602151065393e-23
62.17,48,Acceleration,550.0,-1.1176980802602675e-22
62.18,48,Acceleration,550.0,-1.2939735389744497e-22
62.19,48,Acceleration,550.0,-9.760092950411989e-23
62.2,48,Acceleration,550.0,-2.852402828120547e-23
62.21,48,Acceleration,550.0,5.1448378301494864e-23
62.22,48,Acceleration,550.0,1.117689613619986e-22
62.23,48,Acceleration,550.0,1.2939704832389384e-22
62.24,48,Acceleration,550.0,9.760102179012147e-23
62.25,48,Acceleration,550.0,2.8523661225056897e-23
62.26,48,Acceleration,550.0,-5.144902554732929e-23
62.27,48,Acceleration,550.0,-1.1177137096557432e-22
62.28,48,Acceleration,550.0,-1.293957002832497e-22
62.29,48,Acceleration,550.0,-9.760120756952781e-23
62.3,48,Acceleration,550.0,-2.8524343263020045e-23
62.31,48,Acceleration,550.0,5.144901129866876e-23
62.32,48,Acceleration,550.0,1.1176966231044759e-22
62.33,48,Acceleration,550.0,1.2939948346156192e-22
62.34,48,Acceleration,550.0,9.760112929132029e-23
62.35,48,Acceleration,550.0,2.852410950339797e-23
62.36,48,Acceleration,550.0,-5.144797759662697e-23
62.37,48,Acceleration,550.0,-1.1176885550208082e-22
62.38,48,Acceleration,550.0,-1.2939615481888718e-22
62.39,48,Acceleration,550.0,-9.760151672747743e-23
62.4,48,Acceleration,550.0,-2.852351657267869e-23
62.41,48,Acceleration,550.0,5.144874304246596e-23
62.42,48,Acceleration,550.0,1.117715746266167e-22
62.43,48,Acceleration,550.0,1.2939723796203783e-22
62.44,48,Acceleration,550.0,9.760179587291159e-23
62.45,48,Acceleration,550.0,2.852423674345679e-23
62.46,48,Acceleration,550.0,-5.1448407403383515e-23
62.47,48,Acceleration,550.0,-1.1176896464266848e-22
62.48,48,Acceleration,550.0,-1.2939893735359328e-22
62.49,48,Acceleration,550.0,-9.760041188213854e-23
62.5,48,Acceleration,550.0,-2.852379612680907e-23
62.51,48,Acceleration,550.0,5.1448403364612754e-23
62.52,48,Acceleration,550.0,1.1176863475410775e-22
62.53,48,Acceleration,550.0,1.2939788691825004e-22
62.54,48,Acceleration,550.0,9.760134072237313e-23
62.55,48,Acceleration,550.0,2.8524027645209384e-23
62.56,48,Acceleration,550.0,-5.144852854485284e-23
62.57,48,Acceleration,550.0,-1.117689496878828e-22
62.58,48,Acceleration,550.0,-1.2939702646927486e-22
62.59,48,Acceleration,550.0,-9.760090936467313e-23
62.6,48,Acceleration,550.0,-2.852358182941018e-23
62.61,48,Acceleration,550.0,5.1448319186503634e-23
62.62,48,Acceleration,550.0,1.1177032809767384e-22
62.63,48,Acceleration,550.0,1.2939785198003474e-22
62.64,48,Acceleration,550.0,9.760012371394601e-23
62.65,48,Acceleration,550.0,2.85233840704091e-23
62.66,48,Acceleration,550.0,-5.1448978423691914e-23
62.67,48,Acceleration,550.0,-1.1176971929834563e-22
62.68,48,Acceleration,550.0,-1.2939999134570043e-22
62.69,48,Acceleration,550.0,-9.760067600640034e-23
62.7,48,Acceleration,550.0,-2.8523108906688993e-23
62.71,48,Acceleration,550.0,5.144733122205411e-23
62.72,48,Acceleration,550.0,1.1177032365945327e-22
62.73,48,Acceleration,550.0,1.2939721412580744e-22
62.74,48,Acceleration,550.0,9.760019601188642e-23
62.75,48,Acceleration,550.0,2.852392275986067e-23
62.76,48,Acceleration,550.0,-5.1449011136656534e-23
62.77,48,Acceleration,550.0,-1.117688500636633e-22
62.78,48,Acceleration,550.0,-1.2939768158147172e-22
62.79,48,Acceleration,550.0,-9.760233378122309e-23
62.8,48,Acceleration,550.0,-2.852356301675207e-23
62.81,48,Acceleration,550.0,5.144761164957694e-23
62.82,48,Acceleration,550.0,1.1176987337806086e-22
62.83,48,Acceleration,550.0,1.293981587605108e-22
62.84,48,Acceleration,550.0,9.759971360837236e-23
62.85,48,Acceleration,550.0,2.852334978975436e-23
62.86,48,Acceleration,550.0,-5.144839611367306e-23
62.87,48,Acceleration,550.0,-1.1177052181709642e-22
62.88,48,Acceleration,550.0,-1.2939847890233993e-22
62.89,48,Acceleration,550.0,-9.760121641645811e-23
62.9,48,Acceleration,550.0,-2.852423059287822e-23
62.91,48,Acceleration,550.0,5.1447957566671865e-23
62.92,48,Acceleration,550.0,1.117701785487021e-22
62.93,48,Acceleration,550.0,1.2939787580052535e-22
62.94,48,Acceleration,550.0,9.760037860380631e-23
62.95,48,Acceleration,550.0,2.852363762194142e-23
62.96,48,Acceleration,550.0,-5.144915644724411e-23
62.97,48,Acceleration,550.0,-1.1176949863656486e-22
62.98,48,Acceleration,550.0,-1.294001542390599e-22
62.99,48,Acceleration,550.0,-9.759986544626392e-23
93.0,48,Acceleration,550.0,-2.852343746664761e-23
93.01,48,Acceleration,550.0,5.144861522519722e-23
93.02,48,Acceleration,550.0,1.11771121542583e-22
93.03,48,Acceleration,550.0,1.29399727449836e-22
93.04,48,Acceleration,550.0,9.760139402026012e-23
93.05,48,Acceleration,550.0,2.852386331236836e-23
93.06,48,Acceleration,550.0,-5.144859790478319e-23
93.07,48,Acceleration,550.0,-1.117695234985093e-22
93.08,48,Acceleration,550.0,-1.2939810681406705e-22
93.09,48,Acceleration,550.0,-9.760091753529089e-23
93.1,48,Acceleration,550.0,-2.852300375714128e-23
93.11,48,Acceleration,550.0,5.144919430038395e-23
93.12,48,Acceleration,550.0,1.1176948712040258e-22
93.13,48,Acceleration,550.0,1.2939819516358052e-22
93.14,48,Acceleration,550.0,9.760126873702426e-23
93.15,48,Acceleration,550.0,2.852378485095458e-23
93.16,48,Acceleration,550.0,-5.144877191801956e-23
93.17,48,Acceleration,550.0,-1.1176911315922597e-22
93.18,48,Acceleration,550.0,-1.293962764091491e-22
93.19,48,Acceleration,550.0,-9.760175502654055e-23
93.2,48,Acceleration,550.0,-2.8523683951863895e-23
93.21,48,Acceleration,550.0,5.144878039844347e-23
93.22,48,Acceleration,550.0,1.1177004118316906e-22
93.23,48,Acceleration,550.0,1.2939936965206993e-22
93.24,48,Acceleration,550.0,9.760250732008062e-23
93.25,48,Acceleration,550.0,2.852431051637733e-23
93.26,48,Acceleration,550.0,-5.1448485412712015e-23
93.27,48,Acceleration,550.0,-1.1176965199853403e-22
93.28,48,Acceleration,550.0,-1.293964538079953e-22
93.29,48,Acceleration,550.0,-9.760047637863547e-23
93.3,48,Acceleration,550.0,-2.852311216995368e-23
93.31,48,Acceleration,550.0,5.144854492152376e-23
93.32,48,Acceleration,550.0,1.1177016510772244e-22
93.33,48,Acceleration,550.0,1.2939898283848764e-22
93.34,48,Acceleration,550.0,9.760064629555131e-23
93.35,48,Acceleration,550.0,2.85238274506233e-23
93.36,48,Acceleration,550.0,-5.144821237282887e-23
93.37,48,Acceleration,550.0,-1.1176907376825255e-22
93.38,48,Acceleration,550.0,-1.2939542350108491e-22
93.39,48,Acceleration,550.0,-9.760227137348017e-23
93.4,48,Acceleration,550.0,-2.852422921058098e-23
93.41,48,Acceleration,550.0,5.144868427230132e-23
93.42,48,Acceleration,550.0,1.1176905421886444e-22
93.43,48,Acceleration,550.0,1.2939821429070837e-22
93.44,48,Acceleration,550.0,9.760097077230878e-23
93.45,48,Acceleration,550.0,2.8523781355133515e-23
93.46,48,Acceleration,550.0,-5.144855065679779e-23
93.47,48,Acceleration,550.0,-1.1176970116129913e-22
93.48,48,Acceleration,550.0,-1.2939792386129175e-22
93.49,48,Acceleration,550.0,-9.760199052930182e-23
93.5,48,Acceleration,550.0,-2.852339977410026e-23
93.51,48,Acceleration,550.0,5.144817665910694e-23
93.52,48,Acceleration,550.0,1.1176920289111295e-22
93.53,48,Acceleration,550.0,1.2939841143004252e-22
93.54,48,Acceleration,550.0,9.760106997965828e-23
93.55,48,Acceleration,550.0,2.8523782316344926e-23
93.56,48,Acceleration,550.0,-5.144833170624944e-23
93.57,48,Acceleration,550.0,-1.1177152356061486e-22
93.58,48,Acceleration,550.0,-1.2939817123871539e-22
93.59,48,Acceleration,550.0,-9.759985558924246e-23
93.6,48,Acceleration,550.0,-2.8523830111462983e-23
93.61,48,Acceleration,550.0,5.1448407322956655e-23
93.62,48,Acceleration,550.0,1.1176898082853581e-22
93.63,48,Acceleration,550.0,1.2939889452411652e-22
93.64,48,Acceleration,550.0,9.760170694980432e-23
93.65,48,Acceleration,550.0,2.85239530450917e-23
93.66,48,Acceleration,550.0,-5.144880904945038e-23
93.67,48,Acceleration,550.0,-1.1176922745691899e-22
93.68,48,Acceleration,550.0,-1.2939832526955097e-22
93.69,48,Acceleration,550.0,-9.760196589499204e-23
93.7,48,Acceleration,550.0,-2.852404842652861e-23
93.71,48,Acceleration,550.0,5.144948800053853e-23
93.72,48,Acceleration,550.0,1.1176909748482175e-22
93.73,48,Acceleration,550.0,1.293956979233513e-22
93.74,48,Acceleration,550.0,9.760167938347973e-23
93.75,48,Acceleration,550.0,2.852360667985281e-23
93.76,48,Acceleration,550.0,-5.144795236333988e-23
93.77,48,Acceleration,550.0,-1.1176928684432473e-22
93.78,48,Acceleration,550.0,-1.2940132765565272e-22
93.79,48,Acceleration,550.0,-9.760149616122472e-23
93.8,48,Acceleration,550.0,-2.852360627458082e-23
93.81,48,Acceleration,550.0,5.1448194537551866e-23
93.82,48,Acceleration,550.0,1.1176925126091217e-22
93.83,48,Acceleration,550.0,1.2939881394176235e-22
93.84,48,Acceleration,550.0,9.759984183576102e-23
93.85,48,Acceleration,550.0,2.8524121770153124e-23
93.86,48,Acceleration,550.0,-5.14484206680214e-23
93.87,48,Acceleration,550.0,-1.1176877322407758e-22
93.88,48,Acceleration,550.0,-1.293952873339582e-22
93.89,48,Acceleration,550.0,-9.760032061243708e-23
93.9,48,Acceleration,550.0,-2.8524309948077403e-23
93.91,48,Acceleration,550.0,5.1448703156950614e-23
93.92,48,Acceleration,550.0,1.117697295609321e-22
93.93,48,Acceleration,550.0,1.2939634427727996e-22
93.94,48,Acceleration,550.0,9.760163265248585e-23
93.95,48,Acceleration,550.0,2.852379700472357e-23
93.96,48,Acceleration,550.0,-5.1449284272070593e-23
93.97,48,Acceleration,550.0,-1.1176855029372164e-22
93.98,48,Acceleration,550.0,-1.2939526158666669e-22
93.99,48,Acceleration,550.0,-9.759978313540452e-23
124.0,48,Acceleration,550.0,-2.852407186517377e-23
124.01,48,Acceleration,550.0,5.144803413576842e-23
124.02,48,Acceleration,550.0,1.1176739983908427e-22
124.03,48,Acceleration,550.0,1.293968991461795e-22
124.04,48,Acceleration,550.0,9.759990534671081e-23
124.05,48,Acceleration,550.0,2.8524090268374466e-23
124.06,48,Acceleration,550.0,-5.1448458023604074e-23
124.07,48,Acceleration,550.0,-1.117686638527108e-22
124.08,48,Acceleration,550.0,-1.2939926468048597e-22
124.09,48,Acceleration,550.0,-9.76020891585498e-23
124.1,48,Acceleration,550.0,-2.8524184021713543e-23
124.11,48,Acceleration,550.0,5.144894624988034e-23
124.12,48,Acceleration,550.0,1.1176968736667972e-22
124.13,48,Acceleration,550.0,1.2939722291710592e-22
124.14,48,Acceleration,550.0,9.76006009768609e-23
124.15,48,Acceleration,550.0,2.852371449136928e-23
124.16,48,Acceleration,550.0,-5.144862565276809e-23
124.17,48,Acceleration,550.0,-1.1176917116904774e-22
124.18,48,Acceleration,550.0,-1.2939887319216832e-22
124.19,48,Acceleration,550.0,-9.760035393996353e-23
124.2,48,Acceleration,550.0,-2.852371423974612e-23
124.21,48,Acceleration,550.0,5.144883200145388e-23
124.22,48,Acceleration,550.0,1.117698744337197e-22
124.23,48,Acceleration,550.0,1.293973980946647e-22
124.24,48,Acceleration,550.0,9.760208668637815e-23
124.25,48,Acceleration,550.0,2.852358816008154e-23
124.26,48,Acceleration,550.0,-5.144906289026056e-23
124.27,48,Acceleration,550.0,-1.1176848415373947e-22
124.28,48,Acceleration,550.0,-1.2939696516789233e-22
124.29,48,Acceleration,550.0,-9.760027112386654e-23
124.3,48,Acceleration,550.0,-2.852394625077004e-23
124.31,48,Acceleration,550.0,5.144919020504643e-23
124.32,48,Acceleration,550.0,1.1176772244461767e-22
124.33,48,Acceleration,550.0,1.2939663453228515e-22
124.34,48,Acceleration,550.0,9.760223002473486e-23
124.35,48,Acceleration,550.0,2.85235159786587e-23
124.36,48,Acceleration,550.0,-5.1448693918997856e-23
124.37,48,Acceleration,550.0,-1.1177078094232227e-22
124.38,48,Acceleration,550.0,-1.2939418525448115e-22
124.39,48,Acceleration,550.0,-9.760173971521783e-23
124.4,48,Acceleration,550.0,-2.852319682628976e-23
124.41,48,Acceleration,550.0,5.14487144762636e-23
124.42,48,Acceleration,550.0,1.117697029468161e-22
124.43,48,Acceleration,550.0,1.2939912097717883e-22
124.44,48,Acceleration,550.0,9.760245687555829e-23
124.45,48,Acceleration,550.0,2.85238778425434e-23
124.46,48,Acceleration,550.0,-5.144949341246639e-23
124.47,48,Acceleration,550.0,-1.1176881538493616e-22
124.48,48,Acceleration,550.0,-1.2939936845910836e-22
124.49,48,Acceleration,550.0,-9.759909707643949e-23
124.5,48,Acceleration,550.0,-2.85242045363587e-23
124.51,48,Acceleration,550.0,5.144898237506521e-23
124.52,48,Acceleration,550.0,1.1176861467846942e-22
124.53,48,Acceleration,550.0,1.2939922939413358e-22
124.54,48,Acceleration,550.0,9.759914619153082e-23
124.55,48,Acceleration,550.0,2.852378961696259e-23
124.56,48,Acceleration,550.0,-5.1448306154726595e-23
124.57,48,Acceleration,550.0,-1.1176880485724388e-22
124.58,48,Acceleration,550.0,-1.2939925239682027e-22
124.59,48,Acceleration,550.0,-9.760064996766225e-23
124.6,48,Acceleration,550.0,-2.8523723205722e-23
124.61,48,Acceleration,550.0,5.144863080546564e-23
124.62,48,Acceleration,550.0,1.1176985119410253e-22
124.63,48,Acceleration,550.0,1.2939802693286188e-22
124.64,48,Acceleration,550.0,9.759988628060014e-23
124.65,48,Acceleration,550.0,2.852368868618392e-23
124.66,48,Acceleration,550.0,-5.144934055092038e-23
124.67,48,Acceleration,550.0,-1.11770194119127e-22
124.68,48,Acceleration,550.0,-1.2939856765369904e-22
124.69,48,Acceleration,550.0,-9.760141772717424e-23
124.7,48,Acceleration,550.0,-2.8523585272966226e-23
124.71,48,Acceleration,550.0,5.144935467773701e-23
124.72,48,Acceleration,550.0,1.1176857132498205e-22
124.73,48,Acceleration,550.0,1.2939860700671034e-22
124.74,48,Acceleration,550.0,9.760071764267234e-23
124.75,48,Acceleration,550.0,2.852361664062189e-23
124.76,48,Acceleration,550.0,-5.1448980426952594e-23
124.77,48,Acceleration,550.0,-1.1176824313876898e-22
124.78,48,Acceleration,550.0,-1.2939806687801828e-22
124.79,48,Acceleration,550.0,-9.760117343674142e-23
124.8,48,Acceleration,550.0,-2.852401912668168e-23
124.81,48,Acceleration,550.0,5.144912186413094e-23
124.82,48,Acceleration,550.0,1.1177001171605767e-22
124.83,48,Acceleration,550.0,1.2939812520337965e-22
124.84,48,Acceleration,550.0,9.760142271312717e-23
124.85,48,Acceleration,550.0,2.852370197186676e-23
124.86,48,Acceleration,550.0,-5.145025808626575e-23
124.87,48,Acceleration,550.0,-1.117700958186125e-22
124.88,48,Acceleration,550.0,-1.2939882344842414e-22
124.89,48,Acceleration,550.0,-9.760159407080621e-23
124.9,48,Acceleration,550.0,-2.8523545435147944e-23
124.91,48,Acceleration,550.0,5.1448002782240915e-23
124.92,48,Acceleration,550.0,1.1176908485593315e-22
124.93,48,Acceleration,550.0,1.2939629835721571e-22
124.94,48,Acceleration,550.0,9.76014776267597e-23
124.95,48,Acceleration,550.0,2.8523714662087574e-23
124.96,48,Acceleration,550.0,-5.144899086676341e-23
124.97,48,Acceleration,550.0,-1.1177083128568492e-22
